palm_id,t,status,at_risk,deg,n_nb_obs,n_nb_sympt,n_nb_dead,prev_global
D3Y1_55,0.5,A,1,5,5,0,0,0.0008333333333333334
D3Y1_56,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_57,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_43,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_44,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_45,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_58,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_59,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_60,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_28,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_29,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_30,0.5,A,1,3,3,0,0,0.0008333333333333334
D3L3_31,0.5,A,1,3,3,0,0,0.0008333333333333334
D3L3_32,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_33,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_16,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_17,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_18,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_16,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_17,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_18,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_16,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_17,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_18,0.5,A,1,5,5,0,0,0.0008333333333333334
D3L3_34,0.5,A,1,5,5,0,0,0.0008333333333333334
D3L3_35,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_36,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_19,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_20,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_21,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_19,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_20,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_21,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_19,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_20,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_21,0.5,A,1,3,3,0,0,0.0008333333333333334
D3L3_37,0.5,A,1,3,3,0,0,0.0008333333333333334
D3L3_38,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_39,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_22,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_23,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_24,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_22,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_23,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_24,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_22,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_23,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_24,0.5,A,1,5,5,0,0,0.0008333333333333334
D3L3_40,0.5,A,1,5,5,0,0,0.0008333333333333334
D3L3_41,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_42,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_25,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_26,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_27,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_25,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_26,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_27,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_25,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_26,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_27,0.5,A,1,3,3,0,0,0.0008333333333333334
D3L3_43,0.5,A,1,3,3,0,0,0.0008333333333333334
D3L3_44,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_45,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_28,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_29,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_30,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_28,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_29,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_30,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_28,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_29,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_30,0.5,A,1,5,5,0,0,0.0008333333333333334
D2Y1_31,0.5,A,1,5,5,0,0,0.0008333333333333334
D2Y1_32,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_33,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_31,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_32,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_33,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_46,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_47,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_48,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_46,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_47,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_48,0.5,A,1,3,3,0,0,0.0008333333333333334
D2Y1_34,0.5,A,1,3,3,0,0,0.0008333333333333334
D2Y1_35,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_36,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_34,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_35,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_36,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_49,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_50,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_51,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_49,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_50,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_51,0.5,A,1,5,5,0,0,0.0008333333333333334
D2Y1_37,0.5,A,1,5,5,0,0,0.0008333333333333334
D2Y1_38,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_39,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_37,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_38,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_39,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_52,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_53,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_54,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_52,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_53,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_54,0.5,A,1,3,3,0,0,0.0008333333333333334
D2Y1_40,0.5,A,1,3,3,0,0,0.0008333333333333334
D2Y1_41,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_42,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_40,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_41,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_42,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_55,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_56,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_57,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_55,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_56,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_57,0.5,A,1,5,5,0,0,0.0008333333333333334
D2Y1_43,0.5,A,1,5,5,0,0,0.0008333333333333334
D2Y1_44,0.5,A,1,6,6,0,0,0.0008333333333333334
D2Y1_45,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_43,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_44,0.5,A,1,6,6,0,0,0.0008333333333333334
D1L3_45,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_58,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_59,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_60,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_58,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_59,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_60,0.5,A,1,3,3,0,0,0.0008333333333333334
D2L3_31,0.5,A,1,3,3,0,0,0.0008333333333333334
D2L3_32,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L3_33,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_61,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_62,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_63,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_31,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_32,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_33,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_31,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_32,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_33,0.5,A,1,5,5,0,0,0.0008333333333333334
D2L3_34,0.5,A,1,5,5,0,0,0.0008333333333333334
D2L3_35,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L3_36,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_64,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_65,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_66,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_34,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_35,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_36,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_34,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_35,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_36,0.5,A,1,3,3,0,0,0.0008333333333333334
D2L3_37,0.5,A,1,3,3,0,0,0.0008333333333333334
D2L3_38,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L3_39,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_67,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_68,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_69,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_37,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_38,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_39,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_37,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_38,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_39,0.5,A,1,5,5,0,0,0.0008333333333333334
D2L3_40,0.5,A,1,5,5,0,0,0.0008333333333333334
D2L3_41,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L3_42,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_70,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_71,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_72,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_40,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_41,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_42,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_40,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_41,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_42,0.5,A,1,3,3,0,0,0.0008333333333333334
D2L3_43,0.5,A,1,3,3,0,0,0.0008333333333333334
D2L3_44,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L3_45,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_73,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_74,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_75,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_43,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_44,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L2_45,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_43,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_44,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_45,0.5,A,1,5,5,0,0,0.0008333333333333334
D4L3_31,0.5,A,1,5,5,0,0,0.0008333333333333334
D4L3_32,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_33,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_31,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_32,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_33,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_31,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_32,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_33,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_76,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_77,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_78,0.5,A,1,3,3,0,0,0.0008333333333333334
D4L3_34,0.5,A,1,3,3,0,0,0.0008333333333333334
D4L3_35,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_36,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_34,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_35,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_36,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_34,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_35,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_36,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_79,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_80,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_81,0.5,A,1,5,5,0,0,0.0008333333333333334
D4L3_37,0.5,A,1,5,5,0,0,0.0008333333333333334
D4L3_38,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_39,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_37,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_38,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_39,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_37,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_38,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_39,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_82,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_83,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_84,0.5,A,1,3,3,0,0,0.0008333333333333334
D4L3_40,0.5,A,1,3,3,0,0,0.0008333333333333334
D4L3_41,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_42,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_40,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_41,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_42,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_40,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_41,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_42,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_85,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_86,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_87,0.5,A,1,5,5,0,0,0.0008333333333333334
D4L3_43,0.5,A,1,5,5,0,0,0.0008333333333333334
D4L3_44,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_45,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_43,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_44,0.5,A,1,6,6,0,0,0.0008333333333333334
D1Y1_45,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_43,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_44,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L1_45,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_88,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_89,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_90,0.5,A,1,3,3,0,0,0.0008333333333333334
D5L2_31,0.5,A,1,3,3,0,0,0.0008333333333333334
D5L2_32,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L2_33,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_61,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_62,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_63,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_31,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_32,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_33,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_31,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_32,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_33,0.5,A,1,5,5,0,0,0.0008333333333333334
D5L2_34,0.5,A,1,5,5,0,0,0.0008333333333333334
D5L2_35,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L2_36,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_64,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_65,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_66,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_34,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_35,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_36,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_34,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_35,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_36,0.5,A,1,3,3,0,0,0.0008333333333333334
D5L2_37,0.5,A,1,3,3,0,0,0.0008333333333333334
D5L2_38,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L2_39,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_67,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_68,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_69,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_37,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_38,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_39,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_37,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_38,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_39,0.5,A,1,5,5,0,0,0.0008333333333333334
D5L2_40,0.5,A,1,5,5,0,0,0.0008333333333333334
D5L2_41,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L2_42,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_70,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_71,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_72,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_40,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_41,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_42,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_40,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_41,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_42,0.5,A,1,3,3,0,0,0.0008333333333333334
D5L2_43,0.5,A,1,2,2,0,0,0.0008333333333333334
D5L2_44,0.5,A,1,4,4,0,0,0.0008333333333333334
D5L2_45,0.5,A,1,4,4,0,0,0.0008333333333333334
D2L1_73,0.5,A,1,4,4,0,0,0.0008333333333333334
D2L1_74,0.5,A,1,4,4,0,0,0.0008333333333333334
D2L1_75,0.5,A,1,4,4,0,0,0.0008333333333333334
D4L1_43,0.5,A,1,4,4,0,0,0.0008333333333333334
D4L1_44,0.5,A,1,4,4,0,0,0.0008333333333333334
D4L1_45,0.5,A,1,4,4,0,0,0.0008333333333333334
D5L3_43,0.5,A,1,4,4,0,0,0.0008333333333333334
D5L3_44,0.5,A,1,4,4,0,0,0.0008333333333333334
D5L3_45,0.5,A,1,3,3,0,0,0.0008333333333333334
D3Y1_91,0.5,A,1,3,3,0,0,0.0008333333333333334
D3Y1_92,0.5,A,1,4,4,0,0,0.0008333333333333334
D3Y1_93,0.5,A,1,4,4,0,0,0.0008333333333333334
D2L1_76,0.5,A,1,4,4,0,0,0.0008333333333333334
D2L1_77,0.5,A,1,4,4,0,0,0.0008333333333333334
D2L1_78,0.5,A,1,4,4,0,0,0.0008333333333333334
D2L1_79,0.5,A,1,4,4,0,0,0.0008333333333333334
D2L1_80,0.5,A,1,4,4,0,0,0.0008333333333333334
D2L1_81,0.5,A,1,4,4,0,0,0.0008333333333333334
D4L1_46,0.5,A,1,4,4,0,0,0.0008333333333333334
D4L1_47,0.5,A,1,4,4,0,0,0.0008333333333333334
D4L1_48,0.5,A,1,2,2,0,0,0.0008333333333333334
D3Y1_94,0.5,A,1,3,3,0,0,0.0008333333333333334
D3Y1_95,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_96,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_82,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_83,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_84,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_85,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_86,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_87,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_49,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_50,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_51,0.5,A,1,5,5,0,0,0.0008333333333333334
D3Y1_97,0.5,A,1,5,5,0,0,0.0008333333333333334
D3Y1_98,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_99,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_88,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_89,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_90,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_91,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_92,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_93,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_52,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_53,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_54,0.5,A,1,3,3,0,0,0.0008333333333333334
D3Y1_100,0.5,A,1,3,3,0,0,0.0008333333333333334
D3Y1_101,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_102,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_94,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_95,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_96,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_97,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_98,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_99,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_55,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_56,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_57,0.5,A,1,5,5,0,0,0.0008333333333333334
D3Y1_103,0.5,A,1,5,5,0,0,0.0008333333333333334
D3Y1_104,0.5,A,1,6,6,0,0,0.0008333333333333334
D3Y1_105,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_100,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_101,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_102,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_103,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_104,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L1_105,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_58,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_59,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L1_60,0.5,A,1,3,3,0,0,0.0008333333333333334
D5L3_46,0.5,A,1,3,3,0,0,0.0008333333333333334
D5L3_47,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_48,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_61,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_62,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_63,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_46,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_47,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_48,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_46,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_47,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_48,0.5,A,1,5,5,0,0,0.0008333333333333334
D5L3_49,0.5,A,1,5,5,0,0,0.0008333333333333334
D5L3_50,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_51,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_64,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_65,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_66,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_49,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_50,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_51,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_49,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_50,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_51,0.5,A,1,3,3,0,0,0.0008333333333333334
D5L3_52,0.5,A,1,3,3,0,0,0.0008333333333333334
D5L3_53,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_54,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_67,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_68,0.5,A,1,6,6,1,0,0.0008333333333333334
D3L3_69,0.5,A,1,6,6,1,0,0.0008333333333333334
D2L2_52,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_53,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_54,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_52,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_53,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_54,0.5,A,1,5,5,0,0,0.0008333333333333334
D5L3_55,0.5,A,1,5,5,0,0,0.0008333333333333334
D5L3_56,0.5,A,1,6,6,0,0,0.0008333333333333334
D5L3_57,0.5,A,1,6,6,0,0,0.0008333333333333334
D3L3_70,0.5,A,1,6,6,1,0,0.0008333333333333334
D3L3_71,0.5,S,0,6,6,0,0,0.0008333333333333334
D3L3_72,0.5,A,1,6,6,1,0,0.0008333333333333334
D2L2_55,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_56,0.5,A,1,6,6,0,0,0.0008333333333333334
D2L2_57,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_55,0.5,A,1,6,6,0,0,0.0008333333333333334
D4L3_56,0.5,A,1,6,6,0,0,0.0008333333333333334
